FIPS,Less Than High School Diploma,At Least High School Diploma,At Least Bachelors's Degree,Graduate Degree,School Enrollment,Median Earnings 2010,White (Not Latino) Population,African American Population,Native American Population,Asian American Population,Other Race or Races,Latino Population,Children Under 6 Living in Poverty,Adults 65 and Older Living in Poverty,Total Population,Preschool.Enrollment.Ratio.enrolled.ages.3.and.4,Poverty.Rate.below.federal.poverty.threshold,Gini.Coefficient,Child.Poverty.living.in.families.below.the.poverty.line,Management.professional.and.related.occupations,Service.occupations,Sales.and.office.occupations,Farming.fishing.and.forestry.occupations,Construction.extraction.maintenance.and.repair.occupations,Production.transportation.and.material.moving.occupations,Median Age,lon,lat,Adult.obesity,Diabetes,Uninsured,Unemployment
26093,6.4,93.6,31.2,10.1,83.2,36300.30921,95.2,0.5,0.35,0.9,1.3,1.8,8.8,7.25,181524.0,53.9,6.15,0.387,7.35,38.4,14.4,25.25,0.15,9.6,12.2,39.9,-83.91171829999999,42.6025316,0.266,0.084,0.102,0.086
26095,17.4,82.6,13.5,4.0,72.2,23346.62095,79.95,11.5,3.55,0.65,2.45,1.9,36.0,11.6,6638.0,28.0,17.95,0.39399999999999996,27.5,22.7,31.0,22.45,2.1,6.85,14.9,42.4,-85.5823683,46.940601799999996,0.345,0.12,0.16399999999999998,0.106
26097,10.9,89.1,20.1,7.6,78.65,21443.87524,76.8,1.65,15.05,0.6,4.75,1.2,21.9,6.65,10992.0,44.8,13.55,0.409,17.95,25.55,25.05,24.95,1.0,13.85,9.65,47.1,-85.30375620000001,46.1679807,0.33799999999999997,0.125,0.209,0.107
26099,12.4,87.6,21.8,7.6,80.25,31933.34286,85.2,7.6,0.3,3.05,1.7,2.2,13.6,7.2,834723.0,45.9,9.35,0.40399999999999997,12.6,32.5,16.75,27.5,0.1,8.3,14.85,39.3,-82.9108693,42.6714669,0.3,0.10800000000000001,0.139,0.10400000000000001
26101,13.1,86.9,16.8,6.6,70.35,21702.32699,90.9,3.1,1.4,0.4,1.4,2.9,20.15,8.7,24737.0,44.7,12.9,0.42100000000000004,16.75,26.55,23.85,22.35,0.95,10.05,16.2,45.9,-86.60296720000001,44.3503854,0.287,0.109,0.155,0.102
26103,8.3,91.7,29.7,9.0,78.95,21202.63683,93.35,1.6,1.55,0.6,1.9,1.0,16.85,9.95,66187.0,53.8,13.75,0.439,13.75,32.3,21.8,26.2,0.65,10.4,8.65,39.6,-87.58402779999999,46.6565965,0.295,0.094,0.138,0.077
26105,11.9,88.1,19.4,6.7,76.1,21415.21429,92.95,0.55,0.85,0.4,1.5,3.8,25.2,8.2,28690.0,41.9,15.25,0.428,22.75,30.9,18.3,22.8,0.65,7.75,19.55,44.5,-86.7508137,43.9966363,0.32299999999999995,0.11900000000000001,0.147,0.09
26107,12.3,87.7,20.1,7.6,83.65,15085.268259999999,91.9,3.05,0.5,0.85,2.15,1.6,30.85,6.8,42387.0,37.3,20.3,0.442,24.05,28.0,20.6,24.45,0.9,8.95,17.1,33.6,-85.33275090000001,43.6352949,0.309,0.10300000000000001,0.16399999999999998,0.09300000000000001
26109,10.7,89.3,13.4,3.6,77.45,27009.203810000003,94.55,0.35,2.4,0.35,1.3,1.15,26.75,10.9,24129.0,45.4,11.95,0.39799999999999996,16.1,25.5,16.55,20.8,1.85,9.05,26.25,45.3,-87.50989229999999,45.544174,0.316,0.115,0.151,0.07200000000000001
26111,8.6,91.4,32.2,12.5,83.15,27217.314919999997,93.25,1.05,0.3,1.8,1.6,1.95,17.2,7.1,83183.0,52.1,11.35,0.46299999999999997,12.65,38.65,16.45,23.15,0.55,9.85,11.3,39.3,-84.37921949999999,43.648378,0.307,0.099,0.10800000000000001,0.071
26113,14.4,85.6,12.9,3.9,73.55,21493.384130000002,95.9,0.35,0.6,0.25,1.05,1.85,23.2,7.55,14908.0,31.1,15.5,0.396,23.4,25.6,17.2,22.7,3.45,10.75,20.3,41.8,-85.0854708,44.325424,0.32899999999999996,0.122,0.161,0.10800000000000001
26115,12.3,87.7,17.0,5.9,77.65,31346.345719999998,92.7,2.1,0.3,0.6,1.55,2.9,15.0,6.15,152460.0,37.2,8.85,0.396,11.95,26.85,17.15,24.85,0.35,10.6,20.3,39.2,-83.4871059,41.916097,0.33399999999999996,0.109,0.10099999999999999,0.08
26117,15.0,85.0,12.7,4.8,75.95,23963.2981,92.55,2.0,0.55,0.35,1.55,2.95,38.15,10.95,63127.0,47.0,18.4,0.405,27.45,22.35,17.05,24.15,2.05,11.15,23.3,38.6,-85.1494679,43.3127822,0.32,0.08900000000000001,0.14400000000000002,0.11
26119,16.1,83.9,10.6,4.8,70.55,17852.51302,97.2,0.1,0.25,0.05,1.45,0.9,26.45,8.0,10001.0,17.7,17.45,0.40299999999999997,29.05,23.9,23.4,21.35,1.4,12.1,17.8,51.7,-84.1301067,45.02413370000001,0.317,0.133,0.171,0.154
26121,12.3,87.7,16.5,5.5,76.2,24888.07207,78.25,13.85,0.7,0.5,2.05,4.6,29.25,8.4,173172.0,47.9,17.35,0.423,23.3,26.55,18.0,24.35,0.85,7.95,22.3,37.5,-86.751892,43.289257899999996,0.355,0.11900000000000001,0.136,0.08800000000000001
26123,14.8,85.2,13.2,4.7,75.3,24648.50159,91.25,1.0,0.7,0.4,1.35,5.3,25.85,8.3,48787.0,36.7,16.6,0.43799999999999994,23.35,24.25,16.2,22.15,3.1,12.0,22.3,39.6,-85.79142270000001,43.5627086,0.353,0.132,0.158,0.085
26125,7.8,92.2,42.2,17.6,83.3,37899.85873,76.5,12.6,0.2,5.5,1.85,3.3,12.75,7.35,1202825.0,58.3,8.45,0.45799999999999996,11.05,45.65,14.0,25.5,0.1,5.65,9.15,39.5,-83.3842103,42.6604518,0.26899999999999996,0.091,0.114,0.091
26127,17.3,82.7,14.3,5.6,72.35,20257.512069999997,83.1,0.35,0.75,0.25,1.35,14.2,33.25,9.5,27189.0,34.8,19.4,0.39,28.75,22.1,18.25,19.2,8.45,10.4,21.65,41.0,-86.8075751,43.647254600000004,0.349,0.11699999999999999,0.19399999999999998,0.111
26129,18.7,81.3,10.7,4.1,76.85,18702.77937,96.0,0.1,0.5,0.4,1.65,1.4,35.45,9.8,21529.0,38.3,18.25,0.434,25.95,25.25,19.7,26.35,1.2,10.65,16.75,46.6,-84.1280728,44.3332801,0.344,0.121,0.157,0.102
26131,9.7,90.3,16.5,5.7,77.6,22705.96635,96.1,0.3,0.95,0.15,1.45,0.95,19.95,9.85,6843.0,23.8,12.2,0.409,16.55,20.05,24.6,25.35,1.45,11.9,16.6,51.8,-89.5004614,47.216604100000005,0.33899999999999997,0.141,0.166,0.133
26133,14.8,85.2,11.9,3.9,75.0,23380.82699,95.7,0.45,0.45,0.15,1.8,1.4,27.7,11.0,23298.0,39.5,18.45,0.39399999999999996,26.5,23.6,17.85,19.25,1.8,10.2,27.35,41.2,-85.3222825,43.997552299999995,0.33899999999999997,0.114,0.145,0.102
26135,19.4,80.6,8.9,2.7,66.95,19197.94445,96.85,0.1,0.65,0.1,1.25,1.05,29.2,10.95,8780.0,25.5,19.45,0.41700000000000004,26.8,23.25,20.3,25.3,0.75,12.8,17.65,48.9,-84.124894,44.685120500000004,0.304,0.14400000000000002,0.174,0.151
26137,10.8,89.2,19.4,6.4,73.95,22541.8308,96.0,0.15,0.35,0.4,1.95,1.1,23.35,7.35,24048.0,34.7,12.9,0.419,17.25,25.9,20.55,29.3,0.45,10.65,13.1,42.1,-84.57659659999999,45.0217942,0.317,0.114,0.14,0.109
26139,9.5,90.5,28.8,9.4,80.6,27816.74191,86.25,1.2,0.3,2.4,1.5,8.3,9.45,5.2,261182.0,45.5,8.1,0.414,8.65,32.85,14.75,24.45,1.25,7.55,19.1,34.0,-86.6553423,42.9423461,0.255,0.086,0.12,0.068
26141,14.7,85.3,14.3,4.7,76.55,21330.29556,97.05,0.3,0.7,0.2,1.0,0.75,18.9,7.15,13559.0,42.5,12.0,0.402,16.6,25.95,17.6,23.7,3.65,13.85,15.1,50.5,-83.3840186,45.48951470000001,0.33299999999999996,0.135,0.162,0.14
26143,16.3,83.7,13.6,4.8,75.95,18001.4908,96.7,0.4,0.6,0.35,1.0,1.0,40.85,7.55,24864.0,38.3,21.7,0.428,38.55,23.95,23.15,28.95,0.05,10.35,13.55,51.8,-84.6112715,44.33951679999999,0.33299999999999996,0.161,0.152,0.115
26145,13.4,86.6,18.0,6.0,78.65,24624.61715,71.1,18.25,0.3,1.05,1.65,7.55,29.55,8.35,201491.0,47.2,18.7,0.442,27.55,29.55,20.65,27.7,0.35,7.35,14.35,39.0,-84.05541,43.3282667,0.397,0.115,0.12,0.086
26147,12.2,87.8,15.0,5.7,77.8,27466.8508,92.45,2.4,0.35,0.5,1.55,2.8,22.35,6.65,166150.0,45.1,11.9,0.409,17.1,25.85,17.65,24.9,0.4,11.25,19.9,40.2,-82.6689135,42.9288035,0.305,0.102,0.129,0.122
26149,15.8,84.2,14.0,4.8,72.0,27216.116830000003,88.35,2.4,0.4,0.65,1.6,6.55,26.45,11.25,61757.0,30.5,14.95,0.405,21.65,22.2,14.25,20.9,1.45,8.3,32.95,38.0,-85.5228703,41.911487799999996,0.33,0.099,0.152,0.084
26151,14.8,85.2,11.0,4.3,76.65,23613.77746,94.8,0.3,0.5,0.35,0.95,3.15,29.95,10.2,43202.0,46.5,14.5,0.405,20.65,24.85,14.9,22.7,2.45,12.45,22.65,41.4,-82.6428148,43.4491547,0.36,0.107,0.158,0.099
26153,13.5,86.5,13.2,4.4,74.3,23210.84222,87.2,1.15,7.25,0.3,3.7,0.5,39.95,9.75,8449.0,42.0,17.55,0.44,24.45,27.65,26.15,18.85,1.35,11.75,14.25,47.5,-86.19935240000001,46.0207579,0.275,0.113,0.17,0.125
26155,10.7,89.3,14.9,5.6,76.25,26515.239690000002,95.45,0.45,0.4,0.3,1.15,2.2,23.15,6.7,71027.0,44.3,13.3,0.40299999999999997,18.2,27.65,17.15,23.7,0.3,12.05,19.2,39.4,-84.14635179999999,42.9515446,0.34600000000000003,0.10300000000000001,0.132,0.09300000000000001
26157,15.2,84.8,12.4,3.9,76.3,23821.5908,94.2,1.2,0.45,0.3,1.15,2.7,22.7,8.9,56133.0,45.8,15.5,0.39,21.4,24.55,20.6,23.6,1.4,11.3,18.6,40.7,-83.4366179,43.487902399999996,0.309,0.109,0.146,0.099
26159,15.2,84.8,18.3,7.1,77.6,26124.36159,82.8,4.2,0.7,0.35,2.05,9.85,23.9,11.9,77142.0,40.2,16.2,0.436,22.55,27.45,16.95,22.75,3.05,10.15,19.65,39.4,-86.3056965,42.2839861,0.318,0.114,0.152,0.095
26161,6.4,93.6,50.8,26.2,85.75,27895.682539999998,73.15,12.2,0.25,7.7,3.0,3.7,15.1,5.95,345399.0,56.9,14.15,0.46299999999999997,12.8,50.0,16.0,21.2,0.1,4.95,7.75,32.8,-83.8446336,42.2523272,0.233,0.079,0.098,0.057
26163,16.8,83.2,20.2,7.7,78.55,27723.06095,49.95,40.4,0.25,2.5,1.8,5.05,32.75,11.65,1899290.0,48.2,21.4,0.469,31.25,29.9,20.8,25.8,0.2,7.15,16.15,36.5,-83.26195329999999,42.2846636,0.34299999999999997,0.132,0.166,0.11699999999999999
26165,12.6,87.4,16.4,5.5,73.75,23563.39143,95.55,0.4,0.5,0.5,1.55,1.5,31.1,9.25,32179.0,32.8,16.85,0.424,24.05,25.4,16.3,23.0,0.95,9.4,25.0,39.9,-85.57004620000001,44.3313751,0.325,0.10400000000000001,0.136,0.11599999999999999
27001,11.9,88.1,14.4,4.0,71.7,22444.330159999998,95.1,0.25,2.15,0.2,1.35,0.9,30.6,9.05,16036.0,45.3,13.7,0.406,22.45,26.6,21.2,21.0,1.9,14.0,15.35,50.7,-93.41976,46.6024464,0.27399999999999997,0.10099999999999999,0.135,0.077
27003,7.2,92.8,25.7,7.2,77.3,36412.700639999995,86.45,3.85,0.6,3.8,2.15,3.15,9.1,5.8,328666.0,39.9,6.2,0.371,7.75,35.3,13.4,27.15,0.15,9.9,14.1,36.4,-93.24272320000001,45.2741098,0.307,0.083,0.09300000000000001,0.057999999999999996
27005,10.0,90.0,21.3,6.4,74.55,25373.79143,87.95,0.4,6.95,0.35,3.1,1.25,18.25,8.7,32168.0,43.3,10.5,0.43,14.45,28.6,17.5,24.55,2.05,10.8,16.45,42.4,-95.74175679999999,46.9376289,0.27899999999999997,0.08199999999999999,0.13,0.057999999999999996
27007,11.0,89.0,29.1,10.7,75.0,21814.71492,74.95,0.6,19.05,0.75,3.1,1.6,30.85,10.5,43924.0,33.9,19.2,0.429,25.75,34.8,19.35,25.3,0.9,7.7,11.95,33.0,-94.9866978,47.8788247,0.28300000000000003,0.083,0.153,0.073
27009,9.8,90.2,19.6,5.9,75.2,28468.53905,93.8,1.55,0.45,1.1,1.6,1.5,17.35,11.15,38955.0,36.2,12.0,0.39,15.05,28.5,16.95,25.95,0.7,10.5,17.4,33.7,-94.0014395,45.7012268,0.29100000000000004,0.09,0.099,0.061
27011,11.8,88.2,16.0,4.3,76.8,22028.39683,97.8,0.4,0.2,0.05,0.9,0.65,24.25,7.55,5302.0,38.5,10.85,0.42,13.9,31.85,19.7,21.1,2.3,9.85,15.3,48.4,-96.4022263,45.4199252,0.284,0.087,0.11199999999999999,0.051
27013,7.0,93.0,30.1,9.5,78.45,21027.17111,91.55,2.35,0.15,2.05,1.5,2.35,14.25,9.65,61948.0,43.6,18.9,0.429,14.0,28.85,19.45,27.5,0.95,7.5,15.75,29.7,-94.0640707,44.03822460000001,0.252,0.062,0.10300000000000001,0.049
27015,11.6,88.4,18.5,5.3,82.65,24690.28254,95.3,0.15,0.05,0.65,0.6,3.25,21.5,9.4,25887.0,41.0,9.4,0.406,14.3,27.15,18.2,21.55,1.85,9.35,22.0,42.7,-94.73364720000001,44.2465415,0.287,0.085,0.087,0.055
27017,9.7,90.3,21.4,7.2,76.2,30427.26762,89.5,1.35,5.4,0.55,1.9,1.4,16.9,7.5,34630.0,45.6,10.7,0.396,13.5,33.25,20.55,20.15,0.45,9.9,15.65,40.1,-92.67104350000001,46.6038184,0.27899999999999997,0.081,0.11199999999999999,0.071
27019,5.2,94.8,42.7,12.4,82.4,39585.27429,90.9,1.15,0.15,2.6,1.4,3.85,4.2,8.4,89625.0,59.5,4.8,0.4,5.85,41.6,13.45,26.5,0.4,7.65,10.35,35.9,-93.80057509999999,44.82138079999999,0.247,0.067,0.065,0.052000000000000005
27021,10.4,89.6,20.2,5.7,70.7,23622.67969,85.6,0.15,10.7,0.3,2.0,1.25,20.8,7.95,28610.0,44.1,13.55,0.435,19.55,30.95,21.15,22.1,1.9,11.5,12.45,45.6,-94.33377309999999,46.951427100000004,0.284,0.102,0.14400000000000002,0.08900000000000001
27023,12.9,87.1,15.8,4.2,75.4,25890.07746,92.1,0.45,1.45,0.35,1.9,3.8,17.65,12.3,12447.0,49.4,9.65,0.41,11.8,31.05,15.25,21.4,1.85,11.6,18.85,42.8,-95.5641082,45.028625399999996,0.311,0.09,0.107,0.051
27025,9.0,91.0,17.0,4.9,76.55,33665.382860000005,94.45,1.4,0.55,0.85,1.05,1.7,9.85,7.9,51829.0,42.6,7.25,0.349,9.45,31.1,16.65,22.6,0.55,13.55,15.5,37.6,-92.90384859999999,45.5054439,0.285,0.079,0.086,0.067
27027,7.6,92.4,31.5,9.3,79.15,24024.01461,91.2,1.1,1.3,1.35,1.6,3.5,14.35,7.05,56950.0,31.8,12.5,0.40399999999999997,13.0,31.55,20.05,26.85,0.85,8.55,12.25,32.1,-96.4949007,46.898377200000006,0.314,0.083,0.092,0.042
27029,15.6,84.4,14.5,3.1,71.6,23221.12603,87.3,0.3,9.0,0.3,1.8,1.25,23.3,16.1,8463.0,46.5,15.5,0.42100000000000004,21.6,27.75,19.75,18.25,1.95,13.95,18.35,42.1,-95.3711169,47.57587279999999,0.299,0.09699999999999999,0.153,0.11199999999999999
27031,7.0,93.0,32.9,13.0,78.4,23695.473019999998,88.05,0.25,7.2,1.05,2.25,1.1,7.55,4.25,5293.0,54.0,9.2,0.42200000000000004,11.55,30.75,17.6,28.15,1.25,12.2,10.0,49.5,-90.29019029999999,47.5385711,0.261,0.091,0.133,0.059000000000000004
27033,15.1,84.9,15.7,4.6,75.55,23125.8473,90.25,0.6,0.25,2.5,1.2,5.3,18.85,7.6,11515.0,36.1,10.35,0.455,12.65,29.9,17.5,20.65,2.95,8.35,20.65,43.6,-95.1831303,44.010710700000004,0.28600000000000003,0.092,0.115,0.057999999999999996
27035,8.7,91.3,22.0,6.3,74.25,25089.72445,96.2,0.5,0.8,0.4,1.2,0.95,15.45,9.0,61967.0,41.6,11.05,0.42,13.0,31.05,19.95,24.7,0.35,11.1,12.85,42.4,-94.0712125,46.4911138,0.268,0.085,0.106,0.07400000000000001
27037,5.6,94.4,38.1,11.2,79.55,39253.45588,83.8,4.3,0.35,4.3,2.1,5.2,6.65,5.15,393993.0,45.1,5.35,0.395,6.2,40.9,13.55,27.6,0.2,7.2,10.5,36.1,-93.0624813,44.6708928,0.254,0.064,0.086,0.053
27039,10.0,90.0,21.9,5.9,77.1,33491.14064,93.75,0.25,0.15,0.45,0.95,4.45,6.55,13.1,19795.0,36.1,6.05,0.364,7.05,33.2,16.45,22.45,1.05,11.95,14.9,36.3,-92.869353,44.02070560000001,0.332,0.07200000000000001,0.09,0.053
27041,8.8,91.2,21.4,6.9,73.6,26045.63683,97.3,0.25,0.4,0.45,0.7,0.9,14.55,8.75,35931.0,40.4,11.0,0.419,11.4,32.4,17.9,25.0,1.1,9.65,13.95,42.9,-95.4606101,45.936428799999995,0.26899999999999996,0.083,0.09699999999999999,0.048
27043,11.0,89.0,15.3,3.4,74.7,24249.5873,93.2,0.2,0.3,0.3,0.75,5.2,28.05,11.9,14693.0,46.1,12.2,0.41700000000000004,18.1,28.6,14.65,22.4,3.7,9.85,20.75,45.3,-93.94723379999999,43.6765219,0.297,0.087,0.115,0.06
27045,13.3,86.7,19.3,5.6,73.9,27488.515239999997,97.8,0.2,0.25,0.25,0.6,0.9,18.7,12.85,20916.0,45.5,12.1,0.41200000000000003,15.5,32.85,16.6,20.3,3.2,11.7,15.35,42.6,-92.09368070000001,43.6772699,0.272,0.079,0.122,0.055
27047,14.2,85.8,13.8,4.1,75.1,24945.61397,89.65,0.65,0.15,0.7,0.75,8.05,12.25,8.9,31233.0,41.0,9.3,0.42200000000000004,11.5,25.45,18.8,23.15,1.5,9.35,21.8,44.1,-93.3502887,43.6742019,0.306,0.099,0.109,0.059000000000000004
27049,9.8,90.2,22.7,6.3,75.1,31210.22476,94.0,0.95,1.0,0.65,1.1,2.35,15.65,7.7,45894.0,46.5,8.0,0.39899999999999997,10.85,31.3,16.9,22.9,1.95,10.2,16.8,41.1,-92.7160003,44.406177899999996,0.28,0.084,0.098,0.054000000000000006
27051,14.2,85.8,18.1,4.6,72.05,24523.92508,96.95,0.3,0.35,0.2,0.75,1.45,17.0,15.05,5991.0,26.6,12.4,0.415,15.2,31.85,16.55,20.85,3.1,11.05,16.65,45.8,-96.0106987,45.9307426,0.272,0.08800000000000001,0.11199999999999999,0.063
27053,7.9,92.1,44.0,14.7,78.35,35493.43842,73.4,10.9,0.75,5.85,2.65,6.35,17.9,7.25,1144324.0,49.5,11.65,0.47600000000000003,15.95,44.65,14.7,26.2,0.15,4.95,9.35,35.9,-93.47518459999999,45.0060644,0.21899999999999997,0.066,0.109,0.053
27055,8.9,91.1,22.0,6.8,76.35,26952.783489999998,97.2,0.4,0.2,0.5,0.95,0.75,16.65,11.15,19245.0,43.5,9.1,0.41,13.8,32.35,15.95,22.65,1.85,11.45,15.75,42.9,-91.5015556,43.6669899,0.27699999999999997,0.083,0.09300000000000001,0.063
27057,8.9,91.1,23.3,7.2,73.15,24035.88635,94.35,0.15,2.35,0.15,1.7,1.35,25.4,7.0,19551.0,38.7,11.95,0.429,18.8,32.25,15.85,23.45,2.15,11.35,14.95,46.3,-94.91328979999999,47.0955506,0.28600000000000003,0.09300000000000001,0.11900000000000001,0.083
27059,9.2,90.8,16.0,5.1,75.3,31316.27175,95.25,0.5,0.45,0.75,1.45,1.55,13.4,6.3,38202.0,40.7,8.75,0.369,11.65,28.0,15.15,23.15,0.45,15.65,17.65,36.7,-93.29633879999999,45.5624313,0.27699999999999997,0.083,0.095,0.067
27061,7.7,92.3,20.8,6.2,76.35,24251.66,93.25,0.3,3.45,0.4,1.6,1.0,16.85,6.7,44711.0,42.2,11.9,0.40700000000000003,15.05,30.0,18.05,24.4,1.1,12.15,14.3,44.5,-93.61312840000001,47.4908429,0.28,0.09300000000000001,0.11699999999999999,0.075
27063,9.5,90.5,16.2,3.1,77.6,26868.93588,94.6,0.35,0.15,1.3,0.9,2.65,13.65,10.05,10573.0,55.3,9.75,0.413,11.2,33.9,14.8,21.3,2.2,9.45,18.4,44.0,-95.149704,43.67302539999999,0.298,0.08199999999999999,0.1,0.038
27065,12.9,87.1,13.9,3.4,75.95,26361.5581,95.9,0.4,0.6,0.35,1.45,1.25,16.0,11.95,16149.0,42.9,12.25,0.364,16.5,24.9,18.5,21.95,1.4,15.0,18.2,41.3,-93.2977883,45.9477598,0.264,0.08,0.114,0.098
27067,11.9,88.1,21.0,5.9,74.75,25609.81683,86.65,1.5,0.25,0.5,0.75,10.4,19.15,7.55,41594.0,41.5,10.85,0.441,15.9,33.3,17.85,21.85,2.45,8.65,16.0,39.2,-95.0049812,45.15271370000001,0.29100000000000004,0.076,0.111,0.051
27069,11.4,88.6,19.1,2.7,75.55,26891.464760000003,97.05,0.25,0.35,0.15,0.5,1.6,4.2,10.85,4537.0,60.7,6.05,0.406,3.15,31.0,12.55,21.8,4.9,7.55,22.2,47.6,-96.7803493,48.7760403,0.316,0.1,0.10099999999999999,0.053
27071,11.0,89.0,16.3,3.3,78.1,24289.3254,94.25,0.3,2.95,0.25,1.25,1.0,26.55,10.25,13353.0,52.1,12.9,0.44799999999999995,18.2,23.45,19.85,24.1,1.9,10.5,20.15,46.0,-93.7828417,48.245489500000005,0.297,0.106,0.12300000000000001,0.08199999999999999
27073,11.6,88.4,16.2,3.3,76.2,26000.24381,97.35,0.3,0.15,0.35,0.55,1.25,10.85,9.35,7258.0,41.9,9.3,0.39299999999999996,11.7,36.05,15.35,22.05,1.6,10.65,14.2,47.9,-96.1768363,44.999855,0.292,0.10099999999999999,0.1,0.045
27075,6.5,93.5,20.1,5.9,70.3,25117.64445,96.4,0.25,0.65,0.25,1.95,0.55,29.65,8.4,10808.0,44.0,12.15,0.397,14.6,25.4,24.1,21.7,1.0,12.4,15.4,47.7,-91.4117038,47.5171114,0.295,0.095,0.10099999999999999,0.057
27077,10.4,89.6,18.6,3.8,82.75,26054.06984,95.55,0.25,1.05,0.45,2.15,0.6,31.9,5.6,4056.0,60.9,15.65,0.447,29.75,21.3,18.65,25.35,1.05,9.9,23.7,48.1,-94.9046335,48.76810029999999,0.281,0.08900000000000001,0.138,0.061
27079,11.0,89.0,21.2,5.8,77.3,30910.98667,93.0,0.3,0.35,0.5,0.8,5.05,7.5,9.1,27735.0,48.4,7.65,0.376,9.8,28.8,16.25,22.5,1.25,11.25,20.0,39.4,-93.73017970000001,44.3733973,0.303,0.07400000000000001,0.09699999999999999,0.071
27081,10.2,89.8,17.8,4.1,81.4,25243.89683,97.7,0.05,0.3,0.1,0.55,1.25,8.95,12.95,5864.0,46.6,9.25,0.425,10.1,33.8,19.0,19.35,4.05,11.95,11.85,45.7,-96.27203229999999,44.40823820000001,0.275,0.085,0.114,0.044000000000000004
27083,11.8,88.2,25.7,7.3,81.0,25534.91873,88.7,1.85,0.3,2.05,1.25,5.75,12.35,10.05,25383.0,37.4,11.5,0.415,10.7,35.35,15.55,23.45,2.3,8.1,15.3,34.7,-95.8472678,44.4091953,0.278,0.076,0.10400000000000001,0.046
27085,10.6,89.4,18.3,5.0,76.9,30883.175560000003,92.8,0.45,0.2,0.75,0.8,5.0,11.0,8.0,36765.0,45.9,7.2,0.395,9.45,33.1,14.4,21.3,1.4,8.9,20.95,38.6,-94.2723203,44.8216437,0.319,0.078,0.095,0.069
27087,16.4,83.6,13.5,3.7,73.05,22155.96,53.45,0.2,36.25,0.25,7.45,2.4,38.4,11.05,5232.0,61.3,22.05,0.413,33.75,27.55,26.3,22.65,1.15,14.2,8.15,36.3,-95.8107032,47.3258424,0.306,0.111,0.14800000000000002,0.07
27089,14.6,85.4,16.0,3.2,74.25,27792.61207,94.6,0.25,0.45,0.25,0.65,3.85,14.25,13.7,9445.0,37.3,9.4,0.38299999999999995,11.75,32.3,15.55,21.2,2.05,11.3,17.6,43.7,-96.357761,48.3627284,0.26899999999999996,0.09300000000000001,0.11199999999999999,0.076
27091,13.1,86.9,17.5,4.9,77.7,26384.02064,95.0,0.3,0.2,0.75,0.45,3.3,17.0,8.55,20644.0,55.4,8.8,0.44299999999999995,10.4,29.9,15.4,21.7,2.45,8.55,22.05,44.7,-94.53719749999999,43.677118,0.272,0.08,0.099,0.054000000000000006
27093,11.3,88.7,15.7,3.7,74.5,28115.92826,95.4,0.2,0.1,0.4,0.7,3.2,15.95,8.1,23247.0,29.1,8.85,0.381,11.7,28.1,14.65,21.0,1.85,11.35,23.0,40.8,-94.527346,45.123155499999996,0.29600000000000004,0.113,0.111,0.066
27095,12.3,87.7,14.8,3.6,73.05,25990.27588,91.15,0.4,5.15,0.35,1.6,1.4,17.2,12.2,26084.0,43.4,12.2,0.395,14.55,26.6,18.2,22.4,0.65,11.65,20.55,39.0,-93.63299640000001,45.9290434,0.28800000000000003,0.083,0.125,0.08800000000000001
27097,13.4,86.6,14.5,4.5,72.3,26177.72095,97.15,0.2,0.25,0.35,1.0,1.05,18.0,17.55,32957.0,32.8,13.0,0.40700000000000003,15.5,26.6,16.75,20.85,2.25,12.65,20.9,40.1,-94.2666194,46.020483899999995,0.278,0.083,0.11800000000000001,0.07200000000000001
27099,15.2,84.8,15.9,4.3,74.55,28488.85619,86.15,1.6,0.2,1.5,1.25,9.3,23.9,10.5,38641.0,51.2,13.9,0.42,19.65,29.25,16.95,19.55,1.15,8.55,24.5,39.4,-92.75951359999999,43.6662486,0.27899999999999997,0.096,0.121,0.049
27101,12.2,87.8,15.0,3.7,76.0,26002.620319999998,95.7,0.1,0.3,0.55,0.75,2.6,21.5,9.4,8627.0,44.6,9.05,0.402,13.65,35.95,14.7,20.4,3.05,12.0,13.85,46.9,-95.7615809,44.015593700000004,0.318,0.091,0.11199999999999999,0.043
27103,7.9,92.1,33.6,10.9,80.65,26155.90445,92.25,1.7,0.25,1.35,1.2,3.15,17.95,8.5,32210.0,39.6,12.25,0.387,12.4,36.15,16.75,24.6,1.0,6.05,15.4,33.0,-94.245685,44.3588195,0.289,0.07400000000000001,0.08199999999999999,0.047
27105,21.5,78.5,16.0,4.6,73.6,23593.23937,71.35,2.65,0.2,4.9,1.0,19.9,37.1,12.15,20828.0,37.9,18.4,0.42,26.8,25.6,17.2,19.35,3.05,8.7,26.05,37.5,-95.7631323,43.6776863,0.27699999999999997,0.085,0.162,0.042
27107,12.4,87.6,14.9,2.5,75.8,23807.00476,91.7,0.15,1.6,0.3,2.05,4.2,27.5,12.55,6740.0,44.1,12.6,0.425,16.75,33.65,19.4,19.55,5.95,10.0,11.5,44.9,-96.4638068,47.3294703,0.32799999999999996,0.102,0.11699999999999999,0.055
27109,5.7,94.3,39.1,15.5,75.2,35072.42921,84.95,4.15,0.2,5.2,1.9,3.6,12.55,6.6,141916.0,40.3,7.95,0.428,10.35,46.85,15.75,21.35,0.45,6.55,9.1,36.0,-92.40672159999998,44.003429499999996,0.23800000000000002,0.073,0.085,0.045
