FIPS,African American Population,Uninsured,Production.transportation.and.material.moving.occupations,lat,Adults 65 and Older Living in Poverty,Other Race or Races,White (Not Latino) Population,Sales.and.office.occupations,Poverty.Rate.below.federal.poverty.threshold,Construction.extraction.maintenance.and.repair.occupations,Child.Poverty.living.in.families.below.the.poverty.line,Adult.obesity,Total Population,Children Under 6 Living in Poverty,Farming.fishing.and.forestry.occupations,Diabetes,School Enrollment,lon,Management.professional.and.related.occupations,Service.occupations,Median Earnings 2010,Preschool.Enrollment.Ratio.enrolled.ages.3.and.4,At Least Bachelors's Degree,Native American Population,Graduate Degree,Gini.Coefficient,Asian American Population,Latino Population,Median Age,At Least High School Diploma,Less Than High School Diploma,Unemployment
17181,0.009291521486643438,0.3072625698324022,0.3942701227830832,0.611297927041528,0.43610785463071516,0.03636363636363636,0.9358841778697,0.5128983308042487,0.40412371134020614,0.3258426966292135,0.37636080870917576,0.514367816091954,0.0017885968508207588,0.32893910860012554,0.03636363636363636,0.4161490683229814,0.7179723502304148,0.7649911300590737,0.3843351548269581,0.36661911554921545,0.48844261960513,0.549,0.2123493975903615,0.004074505238649592,0.16032608695652176,0.40000000000000024,0.01053864168618267,0.04323211528564076,0.5269922879177378,0.6396074933095449,0.39299610894941633,0.37090909090909085
17183,0.14053426248548198,0.26256983240223464,0.5511596180081856,0.704019620002795,0.21688159437280188,0.05606060606060607,0.8159255429162358,0.575113808801214,0.33711340206185564,0.31647940074906367,0.46345256609642305,0.4741379310344829,0.008250031780726657,0.4714375392341493,0.01818181818181818,0.44720496894409933,0.6221198156682027,0.7815618071097516,0.24681238615664844,0.38088445078459343,0.4720643326753694,0.452,0.15060240963855423,0.0017462165308498251,0.12228260869565219,0.3682539682539686,0.01288056206088993,0.04014410705095214,0.4267352185089974,0.7430865298840322,0.2801556420233463,0.3309090909090909
17185,0.009872241579558653,0.24860335195530725,0.6862210095497955,0.6444906229221157,0.17702227432590856,0.03333333333333334,0.9710444674250258,0.440060698027314,0.23608247422680412,0.26029962546816476,0.2208398133748056,0.48275862068965514,0.0011897112473573024,0.25549278091650973,0.03636363636363636,0.40993788819875776,0.7953917050691245,0.780341394125413,0.27231329690346084,0.35520684736091296,0.4831162706820404,0.49,0.17469879518072293,0.0005820721769499418,0.11684782608695653,0.37142857142857133,0.008196721311475409,0.01183736489963973,0.4730077120822622,0.7698483496877789,0.2509727626459144,0.2727272727272727
17187,0.018002322880371662,0.329608938547486,0.5457025920873124,0.7267142318557902,0.2485345838218054,0.04848484848484849,0.8981385729058944,0.47496206373292865,0.24432989690721646,0.2209737827715356,0.31026438569206843,0.49712643678160917,0.0017565610621516744,0.24105461393596983,0.07454545454545454,0.4347826086956521,0.8967741935483872,0.7501442417352967,0.28051001821493626,0.4579172610556348,0.3612914564611585,0.693,0.24397590361445784,0.002328288707799767,0.1847826086956522,0.28253968253968254,0.011709601873536299,0.06948018528049407,0.4473007712082262,0.7537912578055307,0.26848249027237353,0.24363636363636362
17189,0.008710801393728223,0.22625698324022347,0.49522510231923605,0.6413215084613351,0.22626025791324736,0.01666666666666667,0.9746639089968976,0.4066767830045523,0.1649484536082474,0.37453183520599254,0.2006220839813375,0.5431034482758621,0.0014597709053415903,0.21092278719397364,0.07090909090909091,0.422360248447205,0.7105990783410138,0.7632069970922087,0.3497267759562842,0.3509272467902996,0.5178635631848125,0.396,0.2018072289156627,0.002328288707799767,0.17119565217391305,0.21587301587301588,0.01053864168618267,0.012866700977869273,0.4961439588688945,0.7662801070472792,0.25486381322957197,0.22181818181818183
17191,0.005807200929152149,0.2877094972067039,0.6507503410641201,0.6440162596891119,0.32004689331770225,0.02121212121212121,0.9813857290589452,0.5553869499241273,0.256701030927835,0.2865168539325843,0.28304821150855364,0.4568965517241379,0.0016548423318870978,0.3810420590081607,0.09454545454545454,0.4285714285714285,0.6599078341013825,0.773902919431093,0.23679417122040072,0.2767475035663338,0.4577942210993638,0.467,0.12650602409638556,0.002328288707799767,0.09510869565217392,0.40000000000000024,0.0058548009367681494,0.009778692743180648,0.5167095115681235,0.7323818019625333,0.29182879377431903,0.27636363636363637
17193,0.004645760743321719,0.2681564245810056,0.5688949522510233,0.6322338178970954,0.1406799531066823,0.030303030303030304,0.9788004136504653,0.47496206373292865,0.2515463917525773,0.26217228464419484,0.37169517884914466,0.5028735632183908,0.001459566855732233,0.4030131826741996,0.049090909090909095,0.39751552795031053,0.6700460829493088,0.776655944726722,0.28324225865209474,0.41654778887303856,0.4114906366098405,0.74,0.1280120481927711,0.0029103608847497087,0.12228260869565219,0.3936507936507937,0.00468384074941452,0.010293360782295419,0.5629820051413881,0.735950044603033,0.28793774319066145,0.25090909090909086
17195,0.014518002322880372,0.25977653631284914,0.5811732605729878,0.7574932717815634,0.1383352872215709,0.03181818181818182,0.8697001034126163,0.5690440060698025,0.1865979381443299,0.26029962546816476,0.2690513219284604,0.4339080459770114,0.005954779749871907,0.31512868801004396,0.030909090909090907,0.4347826086956521,0.7225806451612905,0.7578455685434011,0.26047358834244083,0.3680456490727533,0.4602305539690897,0.536,0.18674698795180728,0.0017462165308498251,0.13586956521739132,0.31746031746031733,0.011709601873536299,0.10705095213587236,0.480719794344473,0.7537912578055307,0.26848249027237353,0.3090909090909091
17197,0.1248548199767712,0.2094972067039106,0.33424283765347884,0.7471633778275812,0.13012895662368112,0.045454545454545456,0.6845915201654602,0.644916540212443,0.09072164948453608,0.2921348314606742,0.13530326594090203,0.5718390804597702,0.06841252872763438,0.12554927809165095,0.007272727272727273,0.3913043478260869,0.790783410138249,0.7788289714821006,0.4244080145719491,0.29243937232524964,0.6539012423226329,0.542,0.4066265060240964,0.0005820721769499418,0.28804347826086957,0.2317460317460317,0.09601873536299764,0.1523417395779722,0.3187660668380462,0.8340767172167708,0.18093385214007782,0.29818181818181816
17199,0.04123112659698026,0.2737430167597765,0.29195088676671216,0.6200259171441951,0.2391559202813599,0.0393939393939394,0.9296794208893485,0.644916540212443,0.29896907216494845,0.27902621722846443,0.380248833592535,0.4913793103448276,0.006618553129110962,0.29252981795354677,0.016363636363636365,0.3291925465838509,0.7179723502304148,0.7684967585088481,0.348816029143898,0.45649072753209696,0.4413457063118329,0.518,0.2710843373493976,0.0034924330616996502,0.2173913043478261,0.419047619047619,0.01756440281030445,0.018013381369016982,0.45501285347043696,0.8019625334522748,0.21595330739299612,0.2727272727272727
17201,0.13472706155632985,0.32681564245810063,0.504774897680764,0.7775591678775677,0.17116060961313012,0.05303030303030303,0.7378490175801447,0.6479514415781487,0.27319587628865977,0.2059925093632959,0.3709175738724728,0.45977011494252884,0.030109764406361532,0.35969868173258,0.0036363636363636364,0.45341614906832295,0.7133640552995392,0.7659864913313844,0.3160291438979963,0.34807417974322397,0.5001573574990424,0.48,0.2620481927710844,0.002328288707799767,0.19836956521739132,0.4126984126984127,0.05035128805620608,0.10705095213587236,0.39588688946015416,0.7341659232827834,0.28988326848249024,0.38545454545454544
17203,0.005226480836236934,0.17877094972067037,0.3778990450204639,0.7246336768427035,0.1383352872215709,0.03636363636363636,0.9725956566701137,0.5432473444613051,0.088659793814433,0.2696629213483146,0.15241057542768274,0.49425287356321834,0.0038662299732960276,0.19774011299435026,0.03454545454545454,0.35403726708074523,0.823041474654378,0.7654534065694846,0.48269581056466304,0.24679029957203996,0.5743397614169948,0.467,0.3358433734939759,0.0017462165308498251,0.23097826086956524,0.28888888888888886,0.01053864168618267,0.013381369016984045,0.4344473007712082,0.8768956289027655,0.13424124513618677,0.20727272727272728
18001,0.003484320557491289,0.44134078212290506,0.6139154160982265,0.723133828431586,0.18522860492379836,0.02121212121212121,0.9550155118924508,0.5159332321699543,0.288659793814433,0.4400749063670413,0.40979782270606535,0.49712643678160917,0.0034442553811452853,0.38292529817953547,0.04181818181818181,0.34782608695652173,0.5539170506912442,0.8118630415055522,0.21220400728597452,0.3109843081312411,0.47780437307598383,0.20600000000000002,0.1280120481927711,0.0017462165308498251,0.10869565217391305,0.21904761904761905,0.00468384074941452,0.03911477097272259,0.30077120822622117,0.7056199821587869,0.32101167315175094,0.2545454545454545
18003,0.1329849012775842,0.4050279329608939,0.4324693042291951,0.7349691478396048,0.1313012895662368,0.06818181818181818,0.7761116856256463,0.622154779969651,0.20824742268041235,0.20411985018726594,0.26749611197511663,0.5488505747126438,0.035869370704883254,0.2441933458882611,0.007272727272727273,0.4347826086956521,0.72073732718894,0.8103852488009735,0.3861566484517305,0.33523537803138376,0.5320237854799298,0.42,0.3373493975903615,0.0029103608847497087,0.2255434782608696,0.37142857142857133,0.05503512880562061,0.0638188368502316,0.3264781491002571,0.8073148974130241,0.21011673151750973,0.2727272727272727
18005,0.02032520325203252,0.38547486033519546,0.5006821282401093,0.6704788256879952,0.12075029308323564,0.04242424242424242,0.8872802481902792,0.5159332321699543,0.165979381443299,0.17790262172284646,0.23716951788491447,0.5431034482758621,0.0076850184124165,0.2674199623352166,0.01818181818181818,0.4285714285714285,0.7327188940092165,0.8014189188770271,0.4617486338797814,0.261055634807418,0.5332969364943491,0.5579999999999999,0.34638554216867473,0.002328288707799767,0.30434782608695654,0.3682539682539686,0.07494145199063232,0.05301080802882141,0.39074550128534713,0.8198037466547726,0.19649805447470817,0.20363636363636364
18007,0.007549361207897794,0.41340782122905023,0.5989085948158254,0.7184328394505641,0.12075029308323564,0.028787878787878786,0.9405377456049638,0.47799696509863426,0.16185567010309276,0.3876404494382023,0.20295489891135304,0.5660919540229886,0.0008545597639880598,0.24670433145009413,0.045454545454545456,0.5465838509316769,0.785253456221198,0.7860276858764894,0.2777777777777778,0.29957203994293863,0.4723881195062105,0.378,0.15060240963855423,0.002328288707799767,0.13586956521739132,0.1682539682539682,0.0035128805620608895,0.04683479155944416,0.4370179948586117,0.8287243532560215,0.1867704280155642,0.27636363636363637
18009,0.0023228803716608595,0.3910614525139665,0.69849931787176,0.713796778054427,0.2403282532239156,0.04242424242424242,0.9788004136504653,0.5599393019726859,0.2298969072164948,0.249063670411985,0.29315707620528775,0.5862068965517242,0.0012853084893411626,0.3935969868173258,0.0036363636363636364,0.5527950310559006,0.6709677419354839,0.8076544262767125,0.24043715846994543,0.3152639087018545,0.4877512820106313,0.318,0.1280120481927711,0.002328288707799767,0.12228260869565219,0.3587301587301587,0.0035128805620608895,0.009264024704065878,0.4961439588688945,0.7395182872435325,0.2840466926070039,0.3563636363636363
18011,0.011614401858304297,0.2011173184357542,0.2605729877216917,0.6993744253867704,0.14185228604923797,0.03787878787878788,0.9472595656670113,0.5493171471927163,0.09484536082474228,0.21348314606741572,0.12908242612752724,0.4224137931034484,0.005598407107129513,0.13245448838669177,0.023636363636363636,0.3229813664596274,0.817511520737327,0.7952187461108436,0.5956284153005466,0.23680456490727536,0.6677686832825421,0.504,0.516566265060241,0.0011641443538998836,0.4266304347826087,0.6444444444444445,0.033957845433255265,0.021101389603705608,0.3984575835475578,0.8840321141837645,0.1264591439688716,0.21454545454545457
18013,0.004645760743321719,0.4162011173184358,0.45429740791268763,0.6700254849319176,0.14536928487690504,0.034848484848484844,0.9725956566701137,0.5508345978755691,0.17628865979381442,0.44194756554307124,0.26594090202177295,0.4683908045977011,0.0014866034289720653,0.2347771500313873,0.025454545454545452,0.5465838509316769,0.7576036866359447,0.7977118183016398,0.26502732240437155,0.3751783166904423,0.47149374546673906,0.527,0.2635542168674699,0.0029103608847497087,0.23641304347826086,0.3396825396825397,0.008196721311475409,0.012866700977869273,0.5912596401028278,0.7894736842105262,0.22957198443579765,0.2581818181818182
18015,0.003484320557491289,0.36592178770949724,0.5552523874488404,0.7176370525300135,0.20984759671746775,0.02121212121212121,0.9565667011375387,0.43247344461305,0.15670103092783505,0.37453183520599254,0.18195956454121306,0.589080459770115,0.0019993800972867726,0.14940364092906466,0.08727272727272727,0.44720496894409933,0.6764976958525347,0.7941749780627922,0.30601092896174864,0.31954350927246794,0.5127088634111007,0.43700000000000006,0.16867469879518077,0.0017462165308498251,0.09782608695652176,0.27301587301587305,0.00234192037470726,0.03911477097272259,0.44473007712082246,0.8090990187332737,0.20817120622568094,0.24363636363636362
18017,0.01684088269454123,0.5083798882681564,0.7871759890859482,0.7234096338913076,0.18757327080890973,0.025757575757575757,0.8505687693898655,0.3232169954476479,0.23402061855670098,0.31647940074906367,0.27216174183514774,0.6149425287356322,0.0039485639906716675,0.27620841180163214,0.050909090909090904,0.422360248447205,0.6525345622119817,0.7964548958305807,0.23861566484517308,0.3580599144079886,0.46801310066852436,0.364,0.15662650602409642,0.004074505238649592,0.14673913043478262,0.3269841269841268,0.02107728337236534,0.12043232115285639,0.40874035989717217,0.6913470115967887,0.3365758754863813,0.28727272727272724
18019,0.07955865272938444,0.36033519553072624,0.4283765347885402,0.645530001126214,0.19577960140679954,0.06212121212121212,0.8660806618407445,0.6540212443095599,0.19793814432989687,0.2752808988764045,0.26594090202177295,0.5373563218390804,0.010951750633421,0.26804770872567485,0.0,0.4285714285714285,0.647926267281106,0.8034480565159472,0.307832422586521,0.383737517831669,0.5247940185301615,0.365,0.2123493975903615,0.002328288707799767,0.15760869565217392,0.26349206349206356,0.016393442622950817,0.040658775090066906,0.39074550128534713,0.7520071364852811,0.2704280155642023,0.2545454545454545
18021,0.005226480836236934,0.36592178770949724,0.596180081855389,0.676911002650145,0.17467760844079716,0.027272727272727275,0.9772492244053774,0.5022761760242791,0.22371134020618555,0.27340823970037453,0.36003110419906686,0.7097701149425287,0.002690802198593731,0.25737602008788446,0.014545454545454545,0.45341614906832295,0.696774193548387,0.7881954344789132,0.2786885245901639,0.3894436519258203,0.4912294821761802,0.257,0.1521084337349398,0.0029103608847497087,0.13586956521739132,0.17777777777777815,0.0058548009367681494,0.01080802882141019,0.43958868894601544,0.7966101694915256,0.22178988326848248,0.3381818181818182
18023,0.005226480836236934,0.44413407821229045,0.766712141882674,0.7080956895278054,0.16295427901524032,0.0196969696969697,0.8562564632885211,0.4855842185128983,0.21340206185567007,0.2921348314606742,0.2846034214618974,0.4683908045977011,0.003391304507517085,0.2824858757062147,0.03272727272727273,0.6335403726708074,0.6027649769585254,0.7951258784157367,0.21129326047358835,0.3024251069900143,0.45957200521889413,0.34500000000000003,0.14156626506024098,0.0017462165308498251,0.11684782608695653,0.23809523809523803,0.00234192037470726,0.1369016984045291,0.3804627249357325,0.68064228367529,0.3482490272373541,0.26545454545454544
18025,0.008130081300813007,0.3938547486033519,0.766712141882674,0.6391430833547915,0.33411488862837047,0.022727272727272728,0.9798345398138573,0.4339908952959028,0.3628865979381443,0.40074906367041196,0.43701399688958015,0.7270114942528737,0.0010551405299862125,0.5348399246704332,0.04727272727272727,0.5527950310559006,0.5382488479262674,0.795524323044282,0.18032786885245902,0.30385164051355207,0.42783409447979887,0.203,0.1174698795180723,0.005820721769499417,0.1548913043478261,0.31746031746031733,0.00234192037470726,0.008234688625836336,0.4601542416452442,0.6966993755575378,0.33073929961089493,0.33454545454545453
18027,0.004065040650406504,0.5,0.6330150068212824,0.6530505631466106,0.21688159437280188,0.024242424242424246,0.9472595656670113,0.4370257966616085,0.23402061855670098,0.40823970037453183,0.2846034214618974,0.5258620689655172,0.003113184889963187,0.3283113622096673,0.09090909090909091,0.49689440993788814,0.535483870967742,0.7886172589036776,0.1930783242258652,0.383737517831669,0.4465997474917936,0.309,0.1280120481927711,0.0034924330616996502,0.15217391304347827,0.2698412698412699,0.00936768149882904,0.041688111168296446,0.3316195372750642,0.5575379125780554,0.48249027237354086,0.19272727272727272
18029,0.006387921022067364,0.28491620111731847,0.43929058663028653,0.6686203265713904,0.13716295427901523,0.03636363636363636,0.9762150982419855,0.6267071320182094,0.0979381443298969,0.4101123595505618,0.13297045101088648,0.5977011494252874,0.005041555723193645,0.10420590081607031,0.010909090909090908,0.4285714285714285,0.7760368663594469,0.811457716059218,0.26867030965391625,0.34950071326676174,0.5698619594088528,0.609,0.19879518072289157,0.0011641443538998836,0.14945652173913046,0.21269841269841272,0.00936768149882904,0.009264024704065878,0.43958868894601544,0.8073148974130241,0.21011673151750973,0.27999999999999997
18031,0.0023228803716608595,0.38268156424581007,0.7285129604365621,0.6739029077792218,0.17819460726846423,0.024242424242424246,0.9705274043433297,0.5295902883156298,0.1731958762886598,0.2378277153558053,0.24805598755832037,0.4454022988505748,0.0025497018937232093,0.23728813559322032,0.049090909090909095,0.4285714285714285,0.6654377880184331,0.8057422896856191,0.24316939890710385,0.2796005706134094,0.5001579615220192,0.399,0.1671686746987952,0.0005820721769499418,0.16032608695652176,0.30793650793650784,0.03044496487119438,0.013896037056098817,0.38303341902313615,0.7377341659232827,0.28599221789883267,0.2909090909090909
18033,0.0023228803716608595,0.36592178770949724,0.7366984993178718,0.7455465209359935,0.15709261430246188,0.034848484848484844,0.9643226473629782,0.47799696509863426,0.14123711340206185,0.24157303370786518,0.17573872472783827,0.4568965517241379,0.004242089353732037,0.14626490897677338,0.030909090909090907,0.39751552795031053,0.7290322580645162,0.8111675229708859,0.26047358834244083,0.3024251069900143,0.4935003884999498,0.485,0.1807228915662651,0.0017462165308498251,0.14673913043478262,0.2063492063492064,0.00936768149882904,0.02367472979927946,0.3753213367609255,0.8019625334522748,0.21595330739299612,0.29454545454545455
18035,0.07259001161440186,0.38268156424581007,0.36698499317871763,0.7054019299262988,0.1488862837045721,0.07121212121212121,0.889348500517063,0.6388467374810318,0.3670103092783505,0.19101123595505623,0.3320373250388803,0.5775862068965518,0.011854976229240758,0.34526051475204017,0.00909090909090909,0.44720496894409933,0.8027649769585253,0.806838698107101,0.33606557377049184,0.4736091298145507,0.3440414582904147,0.423,0.2816265060240964,0.0029103608847497087,0.2608695652173913,0.4380952380952382,0.023419203747072598,0.016469377251672673,0.31362467866323906,0.735950044603033,0.28793774319066145,0.31636363636363635
18037,0.0023228803716608595,0.33798882681564246,0.6575716234652116,0.6420123505479014,0.26377491207502934,0.01666666666666667,0.936401240951396,0.5432473444613051,0.13917525773195877,0.27153558052434457,0.1780715396578538,0.6034482758620691,0.004196892365259411,0.16572504708097927,0.05272727272727272,0.3913043478260869,0.7069124423963132,0.7908280221181777,0.28324225865209474,0.24964336661911557,0.5430992811007024,0.454,0.24849397590361447,0.0011641443538998836,0.20652173913043478,0.28888888888888886,0.011709601873536299,0.057642820380854345,0.43958868894601544,0.7377341659232827,0.28599221789883267,0.18181818181818182
18039,0.06213704994192799,0.5,0.8035470668485676,0.752368342053672,0.20046893317702225,0.05454545454545455,0.7750775594622544,0.5371775417298938,0.2309278350515464,0.20786516853932582,0.32037325038880254,0.47126436781609193,0.020128779789457533,0.3214061519146265,0.010909090909090908,0.3726708074534161,0.6230414746543779,0.8017882310546821,0.24225865209471767,0.2482168330955778,0.4841467923979905,0.269,0.21686746987951813,0.0029103608847497087,0.16304347826086957,0.37142857142857133,0.026932084309133485,0.14462171899125065,0.3059125964010282,0.6556645851917929,0.3754863813229572,0.31999999999999995
18041,0.0156794425087108,0.388268156424581,0.7012278308321965,0.685312604095113,0.23681125439624853,0.03333333333333334,0.9700103412616339,0.43247344461305,0.36804123711340203,0.27153558052434457,0.4354587869362364,0.6120689655172413,0.0024366584101393066,0.31198995605775265,0.0018181818181818182,0.5093167701863354,0.6755760368663596,0.8091604339174214,0.2222222222222223,0.4436519258202568,0.4484473320757189,0.264,0.07680722891566269,0.0005820721769499418,0.10869565217391305,0.3555555555555555,0.008196721311475409,0.008749356664951106,0.45501285347043696,0.6003568242640501,0.4357976653696498,0.3890909090909091
18043,0.0586527293844367,0.31284916201117324,0.37244201909959074,0.640117742557462,0.1887456037514654,0.05454545454545455,0.9043433298862461,0.6631259484066767,0.17628865979381442,0.30524344569288386,0.24572317262830484,0.47126436781609193,0.0074878044649727415,0.30257376020087884,0.012727272727272726,0.40372670807453415,0.7235023041474654,0.8012726007895419,0.3907103825136612,0.2710413694721826,0.5570605985398087,0.44700000000000006,0.27710843373493976,0.0017462165308498251,0.20652173913043478,0.33015873015873,0.01873536299765808,0.022645393721049924,0.4138817480719794,0.7859054415700267,0.23346303501945523,0.24727272727272728
18045,0.0017421602787456446,0.35195530726256985,0.8594815825375172,0.7017813451217498,0.22860492379835873,0.028787878787878786,0.9715615305067218,0.3535660091047041,0.22371134020618555,0.30711610486891383,0.27449455676516327,0.5028735632183908,0.0017084053543433694,0.26867545511613306,0.07454545454545454,0.5590062111801242,0.7069124423963132,0.7869036453611701,0.20127504553734063,0.30099857346647646,0.49452343953766176,0.42600000000000005,0.10692771084337352,0.002328288707799767,0.11956521739130437,0.24761904761904774,0.007025761124121779,0.020586721564590838,0.48843187660668375,0.712756467439786,0.3132295719844358,0.28727272727272724
18047,0.0005807200929152149,0.3324022346368715,0.5648021828103684,0.6774516372925994,0.26260257913247365,0.013636363636363637,0.9917269906928645,0.4704097116843701,0.1917525773195876,0.37827715355805247,0.2496111975116641,0.4454022988505748,0.002312698272454792,0.2222222222222222,0.02727272727272727,0.6149068322981367,0.7133640552995392,0.8104424289722864,0.2996357012750456,0.3281027104136947,0.5274244867181519,0.271,0.19277108433734944,0.0005820721769499418,0.16032608695652176,0.31428571428571417,0.0035128805620608895,0.008234688625836336,0.43958868894601544,0.7520071364852811,0.2704280155642023,0.2727272727272727
18049,0.011033681765389082,0.4050279329608939,0.7503410641200546,0.7335510675629586,0.1559202813599062,0.03333333333333334,0.9405377456049638,0.4309559939301973,0.20618556701030927,0.32397003745318353,0.27216174183514774,0.5316091954022989,0.0020538613429851517,0.3603264281230383,0.03272727272727273,0.45962732919254656,0.6055299539170506,0.7974338949373133,0.22950819672131148,0.3181169757489301,0.45887597204131975,0.245,0.15512048192771086,0.0029103608847497087,0.14673913043478262,0.33015873015873,0.00936768149882904,0.03962943901183737,0.4498714652956297,0.7573595004460304,0.26459143968871596,0.2836363636363636
18051,0.02497096399535424,0.2709497206703911,0.761255115961801,0.6400998317353839,0.20633059788980068,0.03636363636363636,0.9565667011375387,0.44309559939301973,0.19690721649484538,0.33895131086142327,0.23950233281493002,0.46264367816091945,0.003341924502052637,0.25047080979284364,0.03636363636363636,0.4285714285714285,0.7327188940092165,0.783149334579587,0.1903460837887068,0.34236804564907275,0.5085024393230976,0.595,0.1596385542168675,0.002328288707799767,0.10869565217391305,0.311111111111111,0.008196721311475409,0.01183736489963973,0.45244215938303345,0.8090990187332737,0.20817120622568094,0.24000000000000002
18053,0.08304297328687572,0.3938547486033519,0.49386084583901774,0.7152700543009074,0.21336459554513482,0.051515151515151514,0.873319544984488,0.5614567526555385,0.3103092783505154,0.2116104868913858,0.385692068429238,0.5344827586206897,0.00706215697985357,0.39987445072190836,0.010909090909090908,0.6086956521739131,0.7216589861751154,0.8040580311863398,0.3233151183970856,0.42082738944365194,0.3953693732140645,0.269,0.17620481927710846,0.004074505238649592,0.17119565217391305,0.36190476190476184,0.014051522248243558,0.033453422542460115,0.4267352185089974,0.7145405887600357,0.311284046692607,0.3309090909090909
18055,0.0005807200929152149,0.3938547486033519,0.4829467939972714,0.6651020707591133,0.20046893317702225,0.030303030303030304,0.9808686659772492,0.5128983308042487,0.2711340206185567,0.47378277153558057,0.3561430793157076,0.574712643678161,0.003318662846585913,0.4030131826741996,0.050909090909090904,0.6211180124223603,0.7290322580645162,0.7893962571658623,0.2586520947176686,0.34807417974322397,0.46437781665416444,0.433,0.11144578313253015,0.0029103608847497087,0.125,0.33015873015873,0.00468384074941452,0.01080802882141019,0.480719794344473,0.712756467439786,0.3132295719844358,0.3090909090909091
18057,0.038908246225319396,0.17597765363128492,0.13369713506139153,0.6993395030450587,0.07620164126611959,0.051515151515151514,0.8769389865563598,0.6752655538694992,0.050515463917525774,0.101123595505618,0.08942457231726283,0.25574712643678166,0.027295308144497325,0.06591337099811675,0.0036363636363636364,0.26086956521739124,0.8635944700460828,0.80008785144104,0.6948998178506375,0.19400855920114124,0.7386654039665361,0.619,0.7545180722891567,0.0017462165308498251,0.48641304347826086,0.3555555555555555,0.1018735362997658,0.03242408646423057,0.3290488431876606,0.942908117752007,0.062256809338521395,0.18181818181818182
18059,0.023809523809523808,0.26256983240223464,0.33015006821282405,0.6915683604856107,0.1172332942555686,0.03636363636363636,0.9493278179937952,0.6176024279210925,0.09278350515463916,0.3595505617977528,0.1104199066874028,0.45114942528735646,0.006884327745298748,0.1098556183301946,0.016363636363636365,0.3913043478260869,0.7308755760368665,0.8027772229286733,0.4198542805100183,0.27246790299572043,0.6350001709492725,0.43100000000000005,0.30873493975903615,0.0017462165308498251,0.22010869565217392,0.2698412698412699,0.01873536299765808,0.016469377251672673,0.40874035989717217,0.8465655664585193,0.16731517509727628,0.22909090909090904
18061,0.004645760743321719,0.34916201117318435,0.6070941336971352,0.6356213431729651,0.1313012895662368,0.03333333333333334,0.9710444674250258,0.5735963581183612,0.15670103092783505,0.41198501872659177,0.23483670295489892,0.514367816091954,0.0038520485254457002,0.16321406151914625,0.030909090909090907,0.4720496894409938,0.7179723502304148,0.7991855902285206,0.22768670309653913,0.27246790299572043,0.5009410671695975,0.428,0.16114457831325305,0.002328288707799767,0.12771739130434784,0.26349206349206356,0.01522248243559719,0.012866700977869273,0.43187660668380445,0.8055307760927745,0.21206225680933852,0.24363636363636362
18063,0.05110336817653891,0.2150837988826816,0.31514324693042295,0.6897268284364277,0.12075029308323564,0.040909090909090916,0.9017580144777663,0.6737481031866464,0.07216494845360824,0.2996254681647941,0.11197511664074651,0.5373563218390804,0.014210626944465246,0.10608913998744506,0.007272727272727273,0.35403726708074523,0.7870967741935485,0.7947705993277318,0.46357012750455373,0.2168330955777461,0.6503076936931963,0.443,0.4141566265060241,0.002328288707799767,0.2608695652173913,0.1873015873015872,0.04215456674473068,0.02676273803396809,0.35989717223650386,0.8947368421052632,0.11478599221789881,0.2109090909090909
18065,0.02148664343786295,0.3938547486033519,0.557980900409277,0.6952261586304953,0.20750293083235638,0.030303030303030304,0.9638055842812823,0.5584218512898331,0.22783505154639172,0.3146067415730337,0.28149300155521,0.4770114942528735,0.004903210088049447,0.38543628374136846,0.012727272727272726,0.45341614906832295,0.7179723502304148,0.8068551775408379,0.2550091074681239,0.38231098430813126,0.49054960396558595,0.451,0.1521084337349398,0.0011641443538998836,0.125,0.2857142857142857,0.00468384074941452,0.012352032938754502,0.4730077120822622,0.7181088314005352,0.30739299610894943,0.3309090909090909
18067,0.07897793263646923,0.31843575418994413,0.533424283765348,0.7141682993850196,0.11254396248534584,0.05757575757575757,0.8795243019648397,0.526555386949924,0.2896907216494845,0.2696629213483146,0.40668740279937793,0.7097701149425287,0.0084482659762172,0.38543628374136846,0.0036363636363636364,0.6024844720496895,0.6755760368663596,0.7990722635829974,0.3041894353369764,0.40085592011412274,0.4845646380816823,0.32,0.24096385542168677,0.0029103608847497087,0.2255434782608696,0.3555555555555555,0.02459016393442623,0.025218733916623777,0.4421593830334192,0.7680642283675289,0.2529182879377432,0.3054545454545454
18069,0.0023228803716608595,0.3407821229050279,0.6603001364256481,0.7258919548362242,0.19343493552168817,0.034848484848484844,0.9710444674250258,0.5477996965098633,0.18762886597938144,0.27340823970037453,0.24727838258164855,0.6235632183908045,0.003784610129553137,0.197112366603892,0.02,0.5590062111801242,0.7216589861751154,0.805972846486205,0.24408014571949002,0.32952924393723254,0.4738796468156921,0.34299999999999997,0.1671686746987952,0.0034924330616996502,0.14945652173913046,0.27301587301587305,0.00936768149882904,0.014925373134328358,0.4138817480719794,0.7948260481712756,0.22373540856031127,0.27636363636363637
